//Nothing
0x7FFE, Empty
0x279F, Blue Sneakers
0x27A0, White Patent Shoes
0x27A1, Purple Pumps
0x27A2, Shearling Boots
0x27A3, Basketball Shoes
0x27A4, Santa Boots
0x27A5, Hero's Boots
0x27A6, Lace-Up Boots
0x27A7, White Leather Shoes
0x27A8, Hiking Boots
0x27A9, Kimono Sandals
0x27AA, Snow Boots
0x27AB, Flip-Flops
0x27AC, Green Polka Pumps
0x27AD, Leopard Pumps
0x27AE, Tropical Sandals
0x27AF, Polka-Dot Rain Boots
0x27B0, Yellow Rain Boots
0x27B1, Cleats
0x27B2, Wooden Clogs
0x27B3, Brown Loafers
0x27B4, Slippers
0x27B5, Monochrome Shoes
0x27B6, Green Sandals
0x27B7, Tasseled Loafers
0x27B8, Purple High-Tops
0x27B9, Flower Loafers
0x27BA, Patched Shoes
0x27BB, Clogs
0x27BC, Climbing Shoes
0x27BD, Gladiator Sandals
0x27BE, Ninja Sandals
0x27BF, Steel-Toed Boots
0x27C0, Zap Boots
0x27C1, Black Rain Boots
0x27C2, Stripe Shoes
0x27C3, Ballet Slippers
0x27C4, Cowboy Boots
0x27C5, Jester's Shoes
0x27C6, School Shoes
0x27C7, Armor Shoes
0x27C8, Gold-Armor Shoes
0x27C9, Blue Wrestling Shoes
0x27CA, Red Wrestling Shoes
0x27CB, Varia Suit Shoes
0x27CC, Green Buckled Shoes
0x27CD, Black Loafers
0x27CE, Pink Slip-Ons
0x27CF, Blue Pumps
0x27D0, Colorful Sneakers
0x27D1, Red Boat Shoes
0x27D2, Red Shoes
0x27D3, Orange Sandals
0x27D4, Brown Slip-Ons
0x27D5, Yellow Buckled Shoes
0x27D6, Purple Dot Shoes
0x27D7, Black Pumps
0x27D8, Green-Stripe Shoes
0x27D9, Pink Sneakers
0x27DA, Brown Pumps
0x27DB, Yellow Sneakers
0x27DC, Orange Shoes
0x27DD, Callie Shoes
0x27DE, Marie Shoes
0x27DF, Hello Kitty Shoes
0x27E0, My Melody Shoes
0x27E1, Kiki And Lala Shoes
0x27E2, Pompompurin Shoes
0x27E3, Cinnamoroll Shoes
0x27E4, Green Loafers
0x27E5, Flower Fairy Boots
//Umbrellas
0x27E6, Gelato Umbrella
0x27E7, Bat Umbrella
0x27E8, Lacy Parasol
0x27E9, Leaf Umbrella
0x27EA, Paper Parasol
0x27EB, Ribbon Umbrella
0x27EC, Red Umbrella
0x27ED, Blue Umbrella
0x27EE, Yellow Umbrella
0x27EF, Green Umbrella
0x27F0, Candy Umbrella
0x27F1, Melon Umbrella
0x27F2, Mint Umbrella
0x27F3, Picnic Umbrella
0x27F4, Lemon Umbrella
0x27F5, Toad Parasol
0x27F6, Eggy Parasol
0x27F7, Blue Dot Parasol
0x27F8, Daisy Umbrella
0x27F9, Paw Umbrella
0x27FA, Petal Parasol
0x27FB, Busted Umbrella
0x27FC, Sunny Parasol
0x27FD, Beach Umbrella
0x27FE, Elegant Umbrella
0x27FF, Modern Umbrella
0x2800, Leopard Umbrella
0x2801, Zebra Umbrella
0x2802, Forest Umbrella
0x2803, Flame Umbrella
0x2804, Camo Umbrella
0x2805, Spider Umbrella
0x2806, Gracie Umbrella
0x2807, Peach's Parasol
0x2808, Ghost Umbrella
0x2809, Maple Umbrella
0x280A, Fruit-Panel Umbrella
//Hats
0x280B, Red Cap
0x280C, Yellow Cap
0x280D, Light-Blue Cap
0x280E, Green Cap
0x280F, Star Cap
0x2810, 1-Up Cap
0x2811, Purple Cap
0x2812, Blue Cap
0x2813, Blue Pom-Pom Hat
0x2814, Green Knit Hat
0x2815, Orange Knit Hat
0x2816, Pink Knit Hat
0x2817, Purple Knit Hat
0x2818, Red Pom-Pom Hat
0x2819, Badge Hat
0x281A, Straw Hat
0x281B, Grandpa Hat
0x281C, Paperboy Cap
0x281D, Beret
0x281E, Dandy Hat
0x281F, Hunter's Cap
0x2820, Detective Hat
0x2821, Top Hat
0x2822, Puffy Hat
0x2823, Gracie Hat
0x2824, Elegant Hat
0x2825, Bandana
0x2826, Tulip Hat
0x2827, Do-Rag
0x2828, Swimming Cap
0x2829, Wizard's Cap
0x282A, Newsprint Helmet
0x282B, Santa Hat
0x282C, Big Bro's Hat
0x282D, Li'L Bro's Hat
0x282E, Wario Hat
0x282F, Bicycle Helmet
0x2830, Chef's Hat
0x2831, Combat Helmet
0x2832, Scholar's Hat
0x2833, Safety Helmet
0x2834, Police Cap
0x2835, Explorer's Hat
0x2836, Captain's Hat
0x2837, Sailor's Hat
0x2838, Silk Hat
0x2839, Outback Hat
0x283A, Milkmaid Hat
0x283B, Sombrero
0x283C, Alpinist Hat
0x283D, Viking Helmet
0x283E, Cavalier Hat
0x283F, Pirate's Hat
0x2840, Jester's Cap
0x2841, Witch's Hat
0x2842, Melon Hat
0x2843, Strawberry Hat
0x2844, Kiwi Hat
0x2845, Mandarin Hat
0x2846, Watermelon Hat
0x2847, Grape Hat
0x2848, Red Ribbon
0x2849, Blue Ribbon
0x284A, Yellow Ribbon
0x284B, Heart Hairpin
0x284C, Star Hairpin
0x284D, Moon Hairpin
0x284E, Halo
0x284F, Shamrock Hat
0x2850, Student Cap
0x2851, Flamenco Hat
0x2852, Red-Team Cap
0x2853, White-Team Cap
0x2854, Hot-Dog Hat
0x2855, Celebration Hat
0x2856, Emperor's Cap
0x2857, Banana-Split Hat
0x2858, School Cap
0x2859, White School Cap
0x285A, White Police Cap
0x285B, Royal Crown
0x285C, Crown
0x285D, Patched Hat
0x285E, Birthday Hat
0x285F, Red New Year's Hat
0x2860, Y. New Year's Hat
0x2861, Blue New Year's Hat
0x2862, Green New Year's Hat
0x2863, White Cap
0x2864, Ribboned Straw Hat
0x2865, Nurse's Cap
0x2866, Pink Nightcap
0x2867, Blue Plaid Fedora
0x2868, Hibiscus Hairpin
0x2869, Straw Umbrella Hat
0x286A, Conical Straw Hat
0x286B, Iberian Hat
0x286C, Balloon Hat
0x286D, Blue Nightcap
0x286E, Straw Boater
0x286F, Terry-Cloth Do-Rag
0x2870, Shower Cap
0x2871, Floppy Hat
0x2872, Flashy Hairpin
0x2873, Festivale Accessory
0x2874, Cloche Hat
0x2875, Pilot's Hat
0x2876, School Hat
0x2877, Bulb Bopper
0x2878, Flower Bopper
0x2879, Heart Bopper
0x287A, Star Bopper
0x287B, Mailman's Hat
0x287C, Plain Black Cap
0x287D, Small Silk Hat
0x287E, Takoroka Mesh
0x287F, Hello Kitty Hat
0x2880, My Melody Hat
0x2881, Kiki And Lala Pin
0x2882, Cinnamoroll Hat
0x2883, Kerokerokeroppi Pins
0x2884, High-Spirits Hat
0x2885, Celeste Ribbon
0x2886, Driver's Hat
0x2887, Stripe Knit Cap
0x2888, Pilot's Cap
0x2889, Fireman's Hat
0x288A, Baby's Hat
0x288B, Turban
0x288C, Warbonnet
0x288D, Kaffiyeh
0x288E, Cow Bone
0x288F, Samurai Wig
0x2890, Geisha Wig
0x2891, Ninja Hood
0x2892, Powdered Wig
0x2893, Afro Wig
0x2894, Regent Wig
0x2895, Mohawk Wig
0x2896, Pigtail
0x2897, Bun Wig
0x2898, Tiara Hair
0x2899, Bridal Veil
0x289A, Headband
0x289B, Bunny Hood
0x289C, Cat Cap
0x289D, Bear Cap
0x289E, Frog Cap
0x289F, Kappa Cap
0x28A0, Samurai Helmet
0x28A1, Hero's Cap
0x28A2, Racing Helmet
0x28A3, Motocross Helmet
0x28A4, Football Helmet
0x28A5, Knight's Helmet
0x28A6, Roman Helmet
0x28A7, Diving Mask
0x28A8, Space Helmet
0x28A9, Ski Mask
0x28AA, Wrestling Mask
0x28AB, Retro Helmet
0x28AC, Red-Zap Helmet
0x28AD, Blue-Zap Helmet
0x28AE, Green-Zap Helmet
0x28AF, Pink-Zap Helmet
0x28B0, Red Ogre Mask
0x28B1, Blue Ogre Mask
0x28B2, Majora's Mask
0x28B3, Samus Mask
0x28B4, Midna's Mask
0x28B5, Toad Hat
0x28B6, Pumpkin Head
0x28B7, King Tut Mask
0x28B8, Ghost Mask
0x28B9, Monster Mask
0x28BA, Bug Mask
0x28BB, Mummy Mask
0x28BC, Red Pikmin
0x28BD, Blue Pikmin
0x28BE, Yellow Pikmin
0x28BF, Girl's Day Updo
0x28C0, Green Headgear
0x28C1, Red Headgear
0x28C2, Snowman Head
0x28C3, Tsunokakushi
0x28C4, Kintaro Wig
0x28C5, Tam-O'-Shanter
0x28C6, Red-Horned Hat
0x28C7, Red Hood
0x28C8, Funky Wig
0x28C9, Makar's Mask
0x28CA, Fencing Mask
0x28CB, Topknot Wig
0x28CC, DJ Cap
0x28CD, Lion-Dance Mask
0x28CE, Hair-Bow Wig
0x28CF, Tingle Hood
0x28D0, Purple-Imp Hood
0x28D1, Stagehand Hat
0x28D2, Matronly Bun
0x28D3, Skeleton Hood
0x28D4, Black Veil
0x28D5, Afro Cap
0x28D6, Werewolf Hood
0x28D7, Ogre's Wig
0x28D8, Diver's Hood
0x28D9, Headkerchief
0x28DA, Fi Mask
0x28DB, Coin Headpiece
0x28DC, Batter's Helmet
0x28DD, Jockey's Helmet
0x28DE, Catcher's Mask
0x28DF, Blue Headgear
0x28E0, Braided Wig
0x28E1, Purple-Pumpkin Head
0x28E2, Yellow-Pumpkin Head
0x28E3, Green-Pumpkin Head
0x28E4, Red-Pumpkin Head
0x28E5, Birthday Shades
0x28E6, Link Hat
0x28E7, Ganondorf Wig
0x28E8, Sheik Mask
0x28E9, Zelda Wig
0x28EA, New Hero Wig
0x28EB, Callie Wig
0x28EC, Marie Wig
0x28ED, Pilot Goggles
0x28EE, Studio Headphones
0x28EF, Flower Fairy Wig
0x28F0, Nabiru Mask
0x28F1, Pompompurin Hat
0x28F2, Lottie's Bun
//Accesories
0x28F5, Blue Frames
0x28F6, Red Glasses
0x28F7, Yellow Glasses
0x28F8, Mint Glasses
0x28F9, Purple Glasses
0x28FA, Green Glasses
0x28FB, Brown Glasses
0x28FC, Pink Glasses
0x28FD, Thick Glasses
0x28FE, Silver Frames
0x28FF, Rimmed Glasses
0x2900, Funky Glasses
0x2901, Tortoise Specs
0x2902, Gracie Glasses
0x2903, Pilot Shades
0x2904, Sporty Shades
0x2905, Huge Shades
0x2906, Triangle Shades
0x2907, Tiny Shades
0x2908, Heart Shades
0x2909, Star Shades
0x290A, 3D Glasses
0x290B, Ballroom Mask
0x290C, Superhero Mask
0x290D, Goggles
0x290E, Snorkel Mask
0x290F, Eye Mask
0x2910, HMD
0x2911, Monocle
0x2912, Doctor's Mirror
0x2913, Eye Patch
0x2914, Post-Op Patch
0x2915, Gas Mask
0x2916, Hockey Mask
0x2917, Jester's Mask
0x2918, Red Nose
0x2919, Stache & Glasses
0x291A, Big Bro's Mustache
0x291B, Bad Bro's Stache
0x291C, Curly Mustache
0x291D, King's Beard
0x291E, Doctor's Mask
0x291F, Pacifier
0x2920, Beak
0x2921, Lemon Pack
0x2922, Cucumber Pack
0x2923, Bandage
0x2924, Ladder Shades
0x2925, Santa Beard
0x2926, Round Glasses
0x2927, Cyber Shades
0x2928, Masquerade Mask
0x2929, Funny Glasses
0x292A, Leaf
0x292B, Steampunk Glasses
0x292C, Aviator Shades
0x292D, Facial Mask
0x292E, Oval Shades
0x292F, Red Tulips
0x2930, White Tulips
0x2931, Yellow Tulips
0x2932, Pink Tulips
0x2933, Purple Tulips
0x2934, Black Tulips
0x2935, Orange Tulips
0x2936, White Pansies
0x2937, Yellow Pansies
0x2938, Red Pansies
0x2939, Purple Pansies
0x293A, Orange Pansies
0x293B, Blue Pansies
0x293C, White Cosmos
0x293D, Red Cosmos
0x293E, Yellow Cosmos
0x293F, Pink Cosmos
0x2940, Orange Cosmos
0x2941, Black Cosmos
0x2942, Red Roses
0x2943, White Roses
0x2944, Yellow Roses
0x2945, Pink Roses
0x2946, Orange Roses
0x2947, Purple Roses
0x2948, Black Roses
0x2949, Blue Roses
0x294A, Gold Roses
0x294B, Red Carnations
0x294C, Pink Carnations
0x294D, White Carnations
0x294E, White Lilies
0x294F, Yellow Lilies
0x2950, Red Lilies
0x2951, Orange Lilies
0x2952, Pink Lilies
0x2953, Black Lilies
0x2954, Purple Violets
0x2955, Blue Violets
0x2956, White Violets
0x2957, Yellow Violets
0x2958, Jacob's Ladder
0x2959, Lucky Clovers
0x295A, Dandelions
0x295B, Dandelion Puffs
//Gyroids
0x295C, Mega Clankoid
0x295D, Clankoid
0x295E, Mini Clankoid
0x295F, Tall Clankoid
0x2960, Squat Dingloid
0x2961, Mega Dingloid
0x2962, Dingloid
0x2963, Mini Dingloid
0x2964, Wee Dingloid
0x2965, Tall Dingloid
0x2966, Mega Percoloid
0x2967, Tall Percoloid
0x2968, Mega Oombloid
0x2969, Oombloid
0x296A, Mini Oombloid
0x296B, Tall Oombloid
0x296C, Rhythmoid
0x296D, Mini Rhythmoid
0x296E, Mega Puffoid
0x296F, Mini Puffoid
0x2970, Tall Puffoid
0x2971, Mega Lullaboid
0x2972, Lullaboid
0x2973, Mini Lullaboid
0x2974, Tall Lullaboid
0x2975, Mega Sproid
0x2976, Sproid
0x2977, Mini Sproid
0x2978, Tall Sproid
0x2979, Mega Bowtoid
0x297A, Bowtoid
0x297B, Mini Bowtoid
0x297C, Tall Bowtoid
0x297D, Mega Tootoid
0x297E, Tootoid
0x297F, Mini Tootoid
0x2980, Mega Plinkoid
0x2981, Plinkoid
0x2982, Mini Plinkoid
0x2983, Mega Dekkoid
0x2984, Dekkoid
0x2985, Mini Dekkoid
0x2986, Mega Buzzoid
0x2987, Buzzoid
0x2988, Mini Buzzoid
0x2989, Tall Buzzoid
0x298A, Mega Drilloid
0x298B, Drilloid
0x298C, Mini Drilloid
0x298D, Mega Echoid
0x298E, Mini Echoid
0x298F, Tall Echoid
0x2990, Mega Lamentoid
0x2991, Lamentoid
0x2992, Mini Lamentoid
0x2993, Tall Lamentoid
0x2994, Mega Strumboid
0x2995, Strumboid
0x2996, Mini Strumboid
0x2997, Tall Strumboid
0x2998, Mega Croakoid
0x2999, Croakoid
0x299A, Mini Croakoid
0x299B, Tall Croakoid
0x299C, Mega Fizzoid
0x299D, Mini Fizzoid
0x299E, Mega Squelchoid
0x299F, Squelchoid
0x29A0, Mini Squelchoid
0x29A1, Mega Howloid
0x29A2, Howloid
0x29A3, Mini Howloid
0x29A4, Mega Nebuloid
0x29A5, Squat Nebuloid
0x29A6, Nebuloid
0x29A7, Mini Nebuloid
0x29A8, Tall Nebuloid
0x29A9, Slim Nebuloid
0x29AA, Mega Gongoid
0x29AB, Gongoid
0x29AC, Mini Gongoid
0x29AD, Tall Gongoid
0x29AE, Mega Poltergoid
0x29AF, Poltergoid
0x29B0, Mini Poltergoid
0x29B1, Tall Poltergoid
0x29B2, Metatoid
0x29B3, Mini Metatoid
0x29B4, Mega Bovoid
0x29B5, Tall Bovoid
0x29B6, Mega Oboid
0x29B7, Oboid
0x29B8, Tall Oboid
0x29B9, Mega Dinkoid
0x29BA, Mini Dinkoid
0x29BB, Mega Harmonoid
0x29BC, Harmonoid
0x29BD, Mini Harmonoid
0x29BE, Tall Harmonoid
0x29BF, Tall Droploid
0x29C0, Mega Sputnoid
0x29C1, Sputnoid
0x29C2, Mini Sputnoid
0x29C3, Tall Sputnoid
0x29C4, Mega Alloid
0x29C5, Mini Alloid
0x29C6, Tall Alloid
0x29C7, Mega Timpanoid
0x29C8, Timpanoid
0x29C9, Mini Timpanoid
0x29CA, Tall Timpanoid
0x29CB, Gargloid
0x29CC, Mini Gargloid
0x29CD, Tall Gargloid
0x29CE, Warbloid
0x29CF, Mini Warbloid
0x29D0, Tall Warbloid
0x29D1, Mega Freakoid
0x29D2, Mini Freakoid
0x29D3, Mega Quazoid
0x29D4, Quazoid
0x29D5, Mini Quazoid
0x29D6, Tall Quazoid
0x29D7, Slim Quazoid
0x29D8, Mega Rustoid
0x29D9, Rustoid
0x29DA, Mini Rustoid
0x29DB, Mega Brewstoid
0x29DC, Mini Brewstoid
0x29DD, Tall Brewstoid
0x29DE, Brewstoid
//Furniture
0x29DF, Exotic Bed
0x29E0, Exotic Bureau
0x29E1, Exotic Wardrobe
0x29E2, Exotic Bench
0x29E3, Exotic Chair
0x29E4, Exotic Table
0x29E5, Exotic End Table
0x29E6, Exotic Lamp
0x29E7, Exotic Screen
0x29E8, Exotic Chest
0x29E9, Exotic Wall Shelf
0x29EA, Ranch Bed
0x29EB, Ranch Dresser
0x29EC, Ranch Wardrobe
0x29ED, Ranch Couch
0x29EE, Ranch Armchair
0x29EF, Ranch Chair
0x29F0, Ranch Table
0x29F1, Ranch Tea Table
0x29F2, Ranch Bookcase
0x29F3, Ranch Hutch
0x29F4, Ranch Wall Rack
0x29F5, Classic Bed
0x29F6, Classic Vanity
0x29F7, Classic Wardrobe
0x29F8, Classic Chair
0x29F9, Classic Sofa
0x29FA, Classic Table
0x29FB, Classic Bookcase
0x29FC, Classic Buffet
0x29FD, Classic Desk
0x29FE, Classic Clock
0x29FF, Classic Wall Shelf
0x2A00, Regal Bed
0x2A01, Regal Dresser
0x2A02, Regal Armoire
0x2A03, Regal Chair
0x2A04, Regal Sofa
0x2A05, Regal Table
0x2A06, Regal Lamp
0x2A07, Regal Clock
0x2A08, Regal Bookcase
0x2A09, Regal Vanity
0x2A0A, Regal Wall Lamp
0x2A0B, Blue Bed
0x2A0C, Blue Bureau
0x2A0D, Blue Wardrobe
0x2A0E, Blue Chair
0x2A0F, Blue Bench
0x2A10, Blue Table
0x2A11, Blue Bookcase
0x2A12, Blue Cabinet
0x2A13, Blue Clock
0x2A14, Blue Dresser
0x2A15, Blue Wall Shelf
0x2A16, Cabana Bed
0x2A17, Cabana Dresser
0x2A18, Cabana Wardrobe
0x2A19, Cabana Chair
0x2A1A, Cabana Armchair
0x2A1B, Cabana Table
0x2A1C, Cabana Lamp
0x2A1D, Cabana Bookcase
0x2A1E, Cabana Vanity
0x2A1F, Cabana Screen
0x2A20, Cabana Wall Radio
0x2A21, Green Bed
0x2A22, Green Dresser
0x2A23, Green Wardrobe
0x2A24, Green Chair
0x2A25, Green Bench
0x2A26, Green Table
0x2A27, Green Desk
0x2A28, Green Lamp
0x2A29, Green Counter
0x2A2A, Green Pantry
0x2A2B, Green Wall Clock
0x2A2C, Cabin Bed
0x2A2D, Cabin Dresser
0x2A2E, Cabin Wardrobe
0x2A2F, Cabin Chair
0x2A30, Cabin Armchair
0x2A31, Cabin Couch
0x2A32, Cabin Table
0x2A33, Cabin Low Table
0x2A34, Cabin Bookcase
0x2A35, Cabin Clock
0x2A36, Cabin Wall Clock
0x2A37, Modern Bed
0x2A38, Modern Dresser
0x2A39, Modern Wardrobe
0x2A3A, Modern Chair
0x2A3B, Modern Sofa
0x2A3C, Modern End Table
0x2A3D, Modern Desk
0x2A3E, Modern Table
0x2A3F, Modern Cabinet
0x2A40, Modern Lamp
0x2A41, Modern Wall Clock
0x2A42, Kiddie Bed
0x2A43, Kiddie Dresser
0x2A44, Kiddie Wardrobe
0x2A45, Kiddie Couch
0x2A46, Kiddie Chair
0x2A47, Kiddie Table
0x2A48, Kiddie Bureau
0x2A49, Kiddie Bookcase
0x2A4A, Kiddie Clock
0x2A4B, Kiddie Stereo
0x2A4C, Kiddie Wall Clock
0x2A4D, Lovely Bed
0x2A4E, Lovely Dresser
0x2A4F, Lovely Armoire
0x2A50, Lovely Chair
0x2A51, Lovely Love Seat
0x2A52, Lovely End Table
0x2A53, Lovely Table
0x2A54, Lovely Vanity
0x2A55, Lovely Kitchen
0x2A56, Lovely Lamp
0x2A57, Lovely Wall Clock
0x2A58, Robo-Bed
0x2A59, Robo-Dresser
0x2A5A, Robo-Closet
0x2A5B, Robo-Sofa
0x2A5C, Robo-Chair
0x2A5D, Robo-Table
0x2A5E, Robo-Stereo
0x2A5F, Robo-TV
0x2A60, Robo-Clock
0x2A61, Robo-Lamp
0x2A62, Robo-Wall Clock
0x2A63, Polka-Dot Bed
0x2A64, Polka-Dot Dresser
0x2A65, Polka-Dot Closet
0x2A66, Polka-Dot Chair
0x2A67, Polka-Dot Sofa
0x2A68, Polka-Dot Table
0x2A69, Polka-Dot Lamp
0x2A6A, Polka-Dot Stool
0x2A6B, Polka-Dot Low Table
0x2A6C, Polka-Dot TV
0x2A6D, Polka-Dot Clock
0x2A6E, Snowman Bed
0x2A6F, Snowman Dresser
0x2A70, Snowman Wardrobe
0x2A71, Snowman Chair
0x2A72, Snowman Sofa
0x2A73, Snowman Table
0x2A74, Snowman Fridge
0x2A75, Snowman TV
0x2A76, Snowman Clock
0x2A77, Snowman Lamp
0x2A78, Snowman Vanity
0x2A79, Mush Bed
0x2A7A, Mush Dresser
0x2A7B, Mush Closet
0x2A7C, Mush Chair
0x2A7D, Mush Stool
0x2A7E, Mush Table
0x2A7F, Mush End Table
0x2A80, Mush Lamp
0x2A81, Mush Wall Lamp
0x2A82, Mush TV
0x2A83, Mush Hanger
0x2A84, Pavé Bed
0x2A85, Pavé Chest
0x2A86, Pavé Closet
0x2A87, Pavé Sofa
0x2A88, Pavé Chair
0x2A89, Pavé Table
0x2A8A, Pavé End Table
0x2A8B, Pavé Bookshelf
0x2A8C, Pavé Bureau
0x2A8D, Pavé Lamp
0x2A8E, Pavé Clock
0x2A8F, Egg Bed
0x2A90, Egg Dresser
0x2A91, Egg Wardrobe
0x2A92, Egg Chair
0x2A93, Egg Bench
0x2A94, Egg Table
0x2A95, Egg Stereo
0x2A96, Egg Toy Set
0x2A97, Egg Clock
0x2A98, Egg Lamp
0x2A99, Egg TV
0x2A9A, Spooky Bed
0x2A9B, Spooky Dresser
0x2A9C, Spooky Wardrobe
0x2A9D, Spooky Sofa
0x2A9E, Spooky Chair
0x2A9F, Spooky Table
0x2AA0, Spooky Vanity
0x2AA1, Spooky Bookcase
0x2AA2, Spooky Clock
0x2AA3, Spooky Lamp
0x2AA4, Spooky Wall Lamp
0x2AA5, Harvest Bed
0x2AA6, Harvest Dresser
0x2AA7, Harvest Bureau
0x2AA8, Harvest Sofa
0x2AA9, Harvest Chair
0x2AAA, Harvest Table
0x2AAB, Harvest Mirror
0x2AAC, Harvest TV
0x2AAD, Harvest Clock
0x2AAE, Harvest Lamp
0x2AAF, Harvest Wall Lamp
0x2AB0, Jingle Bed
0x2AB1, Jingle Dresser
0x2AB2, Jingle Wardrobe
0x2AB3, Jingle Sofa
0x2AB4, Jingle Chair
0x2AB5, Jingle Table
0x2AB6, Jingle Shelves
0x2AB7, Jingle Piano
0x2AB8, Jingle Clock
0x2AB9, Jingle Lamp
0x2ABA, Jingle TV
0x2ABB, Princess Bed
0x2ABC, Princess Chest
0x2ABD, Princess Closet
0x2ABE, Princess Sofa
0x2ABF, Princess Chair
0x2AC0, Princess Table
0x2AC1, Princess Curio
0x2AC2, Princess Dresser
0x2AC3, Princess Cage
0x2AC4, Princess Lamp
0x2AC5, Princess Clock
0x2AC6, Gracie Bed
0x2AC7, Gracie Chest
0x2AC8, Gracie Wardrobe
0x2AC9, Gracie Bench
0x2ACA, Gracie Chair
0x2ACB, Gracie Low Table
0x2ACC, Gracie Desk
0x2ACD, Gracie Wagon
0x2ACE, Gracie Shelf
0x2ACF, Gracie Lamp
0x2AD0, Gracie Wall Clock
0x2AD1, Sweets Bed
0x2AD2, Sweets Dresser
0x2AD3, Sweets Closet
0x2AD4, Sweets Sofa
0x2AD5, Sweets Chair
0x2AD6, Sweets Table
0x2AD7, Sweets Minitable
0x2AD8, Sweets Bookcase
0x2AD9, Sweets Lamp
0x2ADA, Sweets Minilamp
0x2ADB, Sweets Player
0x2ADC, Gorgeous Bed
0x2ADD, Gorgeous Chest
0x2ADE, Gorgeous Closet
0x2ADF, Gorgeous Sofa
0x2AE0, Gorgeous Seat
0x2AE1, Gorgeous Stool
0x2AE2, Gorgeous Table
0x2AE3, Gorgeous Desk
0x2AE4, Gorgeous Counter
0x2AE5, Gorgeous Lamp
0x2AE6, Gorgeous Wall Clock
0x2AE7, Minimalist Bed
0x2AE8, Minimalist Sofa
0x2AE9, Minimalist Chair
0x2AEA, Minimalist Dresser
0x2AEB, Minimalist Wardrobe
0x2AEC, Minimalist Clock
0x2AED, Minimalist Lamp
0x2AEE, Minimalist Ottoman
0x2AEF, Minimalist Table
0x2AF0, Minimalist Minitable
0x2AF1, Minimalist Vanity
0x2AF2, Golden Bed
0x2AF3, Golden Dresser
0x2AF4, Golden Closet
0x2AF5, Golden Chair
0x2AF6, Golden Bench
0x2AF7, Golden Table
0x2AF8, Golden Clock
0x2AF9, Golden Man
0x2AFA, Golden Woman
0x2AFB, Golden Screen
0x2AFC, Golden Wall Torch
0x2AFD, Cow Skull
0x2AFE, Desert Cactus
0x2AFF, Western Fence
0x2B00, Saddle Fence
0x2B01, Storefront
0x2B02, Covered Wagon
0x2B03, Watering Trough
0x2B04, Tumbleweed
0x2B05, Well
0x2B06, Wagon Wheel
0x2B07, Asteroid
0x2B08, Moon
0x2B09, Lunar Lander
0x2B0A, Rocket
0x2B0B, Lunar Rover
0x2B0C, Satellite
0x2B0D, Space Shuttle
0x2B0E, Spaceman Sam
0x2B0F, Space Station
0x2B10, Flying Saucer
0x2B11, Detour Arrow
0x2B12, Handcart
0x2B13, Iron Frame
0x2B14, Manhole Cover
0x2B15, Orange Cone
0x2B16, Traffic Cone
0x2B17, Sawhorse
0x2B18, Wet-Road Sign
0x2B19, Steamroller
0x2B1A, Jackhammer
0x2B1B, Striped Cone
0x2B1C, Cement Mixer
0x2B1D, Oil Barrel
0x2B1E, Boxing Barricade
0x2B1F, Red Corner
0x2B20, Blue Corner
0x2B21, Neutral Corner
0x2B22, Judge's Bell
0x2B23, Boxing Mat
0x2B24, Ringside Table
0x2B25, Weight Bench
0x2B26, Sandbag
0x2B27, Speed Bag
0x2B28, Birdhouse
0x2B29, Mr. Flamingo
0x2B2A, Mrs. Flamingo
0x2B2B, Garden Gnome
0x2B2C, Bug Zapper
0x2B2D, Hammock
0x2B2E, Birdbath
0x2B2F, Picnic Table
0x2B30, Bird Feeder
0x2B31, Lawn Chair
0x2B32, Lawn Mower
0x2B33, Barbecue
0x2B34, Backyard Pool
0x2B35, Sprinkler
0x2B36, Tiki Torch
0x2B37, Elephant Slide
0x2B38, Stroller
0x2B39, Cradle
0x2B3A, Baby Bed
0x2B3B, Clackercart
0x2B3C, Merry-Go-Round
0x2B3D, Rocking Horse
0x2B3E, Train Set
0x2B3F, Wobbelina
0x2B40, Dolly
0x2B41, Lab Bench
0x2B42, Lab Chair
0x2B43, Medicine Chest
0x2B44, Florence Flask
0x2B45, Amazing Machine
0x2B46, Unknown Machine
0x2B47, Complex Machine
0x2B48, Helm
0x2B49, Barrel
0x2B4A, Keg
0x2B4B, Ship Cannon
0x2B4C, Anchor
0x2B4D, Ship Compass
0x2B4E, Creepy Skeleton
0x2B4F, Creepy Cauldron
0x2B50, Creepy Bat Stone
0x2B51, Creepy Stone
0x2B52, Creepy Coffin
0x2B53, Creepy Crystal
0x2B54, Creepy Clock
0x2B55, Creepy Statue
0x2B56, Pawn
0x2B57, Bishop
0x2B58, King
0x2B59, Knight
0x2B5A, Queen
0x2B5B, Rook
0x2B5C, Right Platform
0x2B5D, Left Platform
0x2B5E, Podium
0x2B5F, Teacher's Desk
0x2B60, Teacher's Chair
0x2B61, School Desk
0x2B62, School Chair
0x2B63, Cubbyhole
0x2B64, Chalkboard
0x2B65, Mop
0x2B66, Skeleton
0x2B67, Anatomical Model
0x2B68, Clear Model
0x2B69, Hamster Cage
0x2B6A, Science Table
0x2B6B, Vaulting Horse
0x2B6C, Ball Catcher
0x2B6D, High-Jump Mat
0x2B6E, Hurdle
0x2B6F, Scoreboard
0x2B70, Folding Chair
0x2B71, Vision Tester
0x2B72, Trunk Measure
0x2B73, Stadiometer
0x2B74, Scale
0x2B75, Hospital Bed
