// Nothing
0x7FFE, Empty
0x2398, Mushroom Mural
0x2399, Creepy Wall
0x239A, Dotted Wall
0x239B, Ramshackle Wall
0x239C, Sporty Wall
0x239D, Golden Wall
0x239E, Jungle Wall
0x239F, Underwater Wall
0x23A0, Dig-site Wall
0x23A1, Paintball Wall
0x23A2, Marine Pop Wall
0x23A3, Ice Wall
0x23A4, Sloppy Wall
0x23A5, Sci-fi Wall
0x23A6, Rococo Wall
0x23A7, Butterfly Wall
0x23A8, Modern Wood Wall
0x23A9, Mermaid Wall
0x23AA, Sleek Wall
0x23AB, Card Wall
0x23AC, Stripe Wall
0x23AD, Alpine Wall
0x23AE, Neutral Wall
0x23AF, Ski-slope Wall
0x23B0, Balloon Wall
0x23B1, Astro Wall
0x23B2, Flower Pop Wall
0x23B3, Cheese Wall
0x23B4, Red Tile Wall
0x23B5, Maze Wall
0x23B6, Autumn Wall
0x23B7, Palace Wall
0x23B8, Party Wall
0x23B9, Paw-print Wall
0x23BA, Summit Wall
0x23BB, Skyscraper Wall
0x23BC, Exhibit-room Wall
0x23BD, Museum Wall
0x23BE, Notebook Wall
0x23BF, Recycle-shop Wall
0x23C0, Convenient Wall
0x23C1, Supermarket Wall
0x23C2, Home-center Wall
0x23C3, Department Wall
0x23C4, Gracie Wall (1)
0x23C5, Gracie Wall (2)
0x23C6, Gracie Wall (3)
// Carpets
0x23C7, Exotic Rug
0x23C8, Lovely Carpet
0x23C9, Classic Carpet
0x23CA, Ranch Flooring
0x23CB, Cabana Flooring
0x23CC, Blue Flooring
0x23CD, Modern Tile
0x23CE, Regal Carpet
0x23CF, Green Rug
0x23D0, Cabin Rug
0x23D1, Kiddie Carpet
0x23D2, Robo-floor
0x23D3, Snowman Carpet
0x23D4, Forest Floor
0x23D5, Pavé Floor
0x23D6, Egg Floor
0x23D7, Spooky Carpet
0x23D8, Harvest Rug
0x23D9, Jingle Carpet
0x23DA, Princess Carpet
0x23DB, Gracie Carpet
0x23DC, Sweets Floor
0x23DD, Gorgeous Floor
0x23DE, Western Desert
0x23DF, Lunar Surface
0x23E0, Closed Road
0x23E1, Boxing-ring Mat
0x23E2, Backyard Lawn
0x23E3, Playroom Rug
0x23E4, Ship Deck
0x23E5, Lab Floor
0x23E6, Classroom Floor
0x23E7, Bath Tile
0x23E8, Pastel-dot Rug
0x23E9, Checkered Tile
0x23EA, Ceramic Tile
0x23EB, Diner Tile
0x23EC, Kitschy Tile
0x23ED, Red Tile
0x23EE, Mosaic Tile
0x23EF, Chessboard Rug
0x23F0, Plaza Tile
0x23F1, Palace Tile
0x23F2, Imperial Tile
0x23F3, Kitchen Tile
0x23F4, Stone Tile
0x23F5, Charcoal Tile
0x23F6, Tatami
0x23F7, Planked Tatami
0x23F8, Mossy Carpet
0x23F9, Sand Garden
0x23FA, Slate Flooring
0x23FB, Concrete Floor
0x23FC, Basement Floor
0x23FD, Parquet Floor
0x23FE, Old Board Floor
0x23FF, Kitchen Flooring
0x2400, Music-room Floor
0x2401, Office Flooring
0x2402, Opulent Rug
0x2403, Plush Carpet
0x2404, Ornate Rug
0x2405, Fancy Carpet
0x2406, Exquisite Rug
0x2407, Tent Rug
0x2408, Tartan Rug
0x2409, Round Carpet
0x240A, Citrus Carpet
0x240B, Cowhide Rug
0x240C, Birch Flooring
0x240D, Plank Flooring
0x240E, Bamboo Flooring
0x240F, Steel Flooring
0x2410, Shanty Mat
0x2411, Ancient Tile
0x2412, Illusion Floor
0x2413, Daisy Meadow
0x2414, Tropical Floor
0x2415, Saharah's Desert
0x2416, Sandlot
0x2417, Sidewalk
0x2418, Cloud Flooring
0x2419, Common Floor
0x241B, Block Floor
0x241C, Creepy Floor
0x241D, Ramshackle Floor
0x241E, Sporty Floor
0x241F, Golden Carpet
0x2420, Hopscotch Floor
0x2421, Wildflower Floor
0x2422, Jungle Floor
0x2423, Underwater Floor
0x2424, Dig-site Floor
0x2425, Paintball Floor
0x2426, Ladybug Carpet
0x2427, Ice Floor
0x2428, Sloppy Carpet
0x2429, Sci-fi Floor
0x242A, Modern Wood Flooring
0x242B, Mermaid Carpet
0x242C, Sleek Carpet
0x242D, Card Carpet
0x242E, Stripe Carpet
0x242F, Neutral Floor
0x2430, Ski-slope Floor
0x2431, Balloon Floor
0x2432, Astro Floor
0x2433, Flower Pop Carpet
0x2434, Marine Pop Floor
0x2435, Cheese Floor
0x2436, Maze Floor
0x2437, Autumn Floor
0x2438, Rococo Floor
0x2439, Alpine Rug
0x243A, Notebook Floor
0x243B, Dotted Rug
0x243C, Exhibit-room Floor
0x243D, Museum Floor
0x243E, Recycle-shop Floor
0x243F, Convenient Floor
0x2440, Market Floor
0x2441, Home-center Floor
0x2442, Department Floor
0x2443, Gracie Floor (1)
0x2444, Gracie Floor (2)
0x2445, Gracie Floor (3)
// Shirts
0x2448, One-ball Tee
0x2449, Two-ball Tee
0x244A, Three-ball Tee
0x244B, Four-ball Tee
0x244C, Five-ball Tee
0x244D, Six-ball Tee
0x244E, Seven-ball Tee
0x244F, Eight-ball Tee
0x2450, Nine-ball Tee
0x2451, Paw Tee
0x2452, Daisy Tee
0x2453, Tulip Tee
0x2454, Cherry Tee
0x2455, Skull Tee
0x2456, U-R-here Tee
0x2457, Lightning Tee
0x2458, MVP Tee
0x2459, BB Tee
0x245A, Fish Tee
0x245B, Frog Tee
0x245C, Bear Tee
0x245D, Bunny Tee
0x245E, Bunny Shirt
0x245F, Elephant Tee
0x2460, Spade Tee
0x2461, Diamond Tee
0x2462, Club Tee
0x2463, Heart Tee
0x2464, Big-star Tee
0x2465, Bright Tee
0x2466, A Tee
0x2467, No. 1 Shirt
0x2468, No. 2 Shirt
0x2469, No. 3 Shirt
0x246A, No. 4 Shirt
0x246B, No. 5 Shirt
0x246C, No. 23 Shirt
0x246D, No. 67 Shirt
0x246E, Big Bro's Tee
0x246F, Li'l Bro's Tee
0x2470, Cloudy Tee
0x2471, Fresh Tee
0x2472, Dawn Tee
0x2473, Misty Tee
0x2474, Sunset Tee
0x2475, Deep-blue Tee
0x2476, Peachy Tee
0x2477, Rainbow Tee
0x2478, Sno-cone Tee
0x2479, Orange Tie-dye Tee
0x247A, Purple Tie-dye Tee
0x247B, Green Tie-dye Tee
0x247C, Blue Tie-dye Tee
0x247D, Red Tie-dye Tee
0x247E, Bold-check Tee
0x247F, Café Tee
0x2480, Checkered Tee
0x2481, Blue-check Tee
0x2482, Red-check Tee
0x2483, Dogtooth Tee
0x2484, Tan Dogtooth Tee
0x2485, Rugby Tee
0x2486, Green-bar Tee
0x2487, Yellow-bar Tee
0x2488, Grape-stripe Tee
0x2489, Beatnik Tee
0x248A, Red-bar Tee
0x248B, Blue-stripe Tee
0x248C, Blue-stripe Shirt
0x248D, Gelato Tee
0x248E, Chain-gang Tee
0x248F, Speedway Tee
0x2490, Yellow Tartan Tee
0x2491, Fall Plaid Tee
0x2492, Blue Tartan Tee
0x2493, Dapper Tee
0x2494, Natty Tee
0x2495, Blue-grid Tee
0x2496, Red-grid Tee
0x2497, Dazed Tee
0x2498, Checkerboard Tee
0x2499, Toad Tee
0x249A, Dark Polka Tee
0x249B, Lite Polka Tee
0x249C, Bubble-gum Tee
0x249D, Funky-dot Tee
0x249E, Gumdrop Tee
0x249F, Big-dot Tee
0x24A0, Aqua Polka Tee
0x24A1, Blue-bar Tee
0x24A2, Gold-bar Tee
0x24A3, Brown-bar Tee
0x24A4, Vegetarian Tee
0x24A5, Racer Tee
0x24A6, Pastel-stripe Tee
0x24A7, Rally Tee
0x24A8, Racer 6 Tee
0x24A9, Vertigo Tee
0x24AA, Barber Tee
0x24AB, Jade Plaid Tee
0x24AC, Blue Plaid Tee
0x24AD, Mint Gingham Tee
0x24AE, Picnic Tee
0x24AF, Candy Gingham Tee
0x24B0, Lemon Gingham Tee
0x24B1, Melon Gingham Tee
0x24B2, Bad Plaid Tee
0x24B3, Pink Tartan Tee
0x24B4, Waffle Tee
0x24B5, Gray Tartan Tee
0x24B6, Gray Tartan Shirt
0x24B7, Red Argyle Shirt
0x24B8, Red Argyle Tee
0x24B9, Blue Argyle Shirt
0x24BA, Blue Argyle Tee
0x24BB, Pink Argyle Shirt
0x24BC, Pink Argyle Tee
0x24BD, Cyan Argyle Shirt
0x24BE, Cyan Argyle Tee
0x24BF, Chevron Shirt
0x24C0, Icy Shirt
0x24C1, Aurora Knit Shirt
0x24C2, Winter Sweater
0x24C3, Folk Shirt
0x24C4, Argyle Knit Shirt
0x24C5, Uncommon Shirt
0x24C6, Comfy Sweater
0x24C7, Beige Knit Shirt
0x24C8, Earthy Knit Shirt
0x24C9, Spring Shirt
0x24CA, Lively Knit Shirt
0x24CB, Deer Shirt
0x24CC, Monkey Shirt
0x24CD, Chocomint Tee
0x24CE, Fern Tee
0x24CF, Leaf Tee
0x24D0, Fall Leaf Tee
0x24D1, Straw Shirt
0x24D2, Grass Tee
0x24D3, Snow Shirt
0x24D4, Lovely Tee
0x24D5, Bubble Tee
0x24D6, Chichi-print Tee
0x24D7, Coral Tee
0x24D8, Groovy Tee
0x24D9, Flame Tee
0x24DA, Danger Tee
0x24DB, Gracie Tank
0x24DC, Future Tank
0x24DD, Optical Shirt
0x24DE, Twinkle Tee
0x24DF, Star Tee
0x24E0, Night-sky Tee
0x24E1, Amethyst Tee
0x24E2, Nebula Tee
0x24E3, Dice Tank
0x24E4, Kiddie Tee
0x24E5, Airy Tee
0x24E6, Crossing Shirt
0x24E7, Splendid Tee
0x24E8, Jagged Tee
0x24E9, Subdued-print Tee
0x24EA, Sharp Outfit
0x24EB, Painter's Tee
0x24EC, Jungle-camo Tee
0x24ED, Arctic-camo Tee
0x24EE, Desert-camo Tee
0x24EF, Circuit Tank
0x24F0, Pulse Tank
0x24F1, Zebra Tee
0x24F2, Tiger Tee
0x24F3, Cow Tee
0x24F4, Leopard Tee
0x24F5, Giraffe Tee
0x24F6, Ladybug Tank
0x24F7, Spiderweb Tee
0x24F8, Caterpillar Tank
0x24F9, Fiendish Shirt
0x24FA, Citrus Tee
0x24FB, Kiwi Tee
0x24FC, Watermelon Tee
0x24FD, Strawberry Tee
0x24FE, Grape Tee
0x24FF, Melon Tee
0x2500, Pink Wave Tank
0x2501, Flan Tank
0x2502, Hot-dog Tank
0x2503, Sandwich Tank
0x2504, Noodle Tee
0x2505, Sundae Tank
0x2506, Dragon Suit
0x2507, Periwinkle Tee
0x2508, Hot Spring Tee
0x2509, New Spring Tee
0x250A, Crewel Tee
0x250B, Tropical Tee
0x250C, Corseted Shirt
0x250D, Noble Shirt
0x250E, Red Aloha Tee
0x250F, Blue Aloha Tee
0x2510, Western Shirt
0x2511, Royal Shirt
0x2512, Firefighter Shirt
0x2513, Doctor's Coat
0x2514, Bone Shirt
0x2515, Zipper Shirt
0x2516, Mummy Shirt
0x2517, Military Uniform
0x2518, Sailor's Tee
0x2519, Reggae Tee
0x251A, Camel Shirt
0x251B, Concierge Shirt
0x251C, Tuxedo
0x251D, Explorer Tee
0x251E, Soccer Tee
0x251F, Red Down Jacket
0x2520, Blue Down Jacket
0x2521, Cavalier Shirt
0x2522, Beaded Shirt
0x2523, Wrap Shirt
0x2524, Wrestler Tank
0x2525, Security Tee
0x2526, Bear Costume
0x2527, Frog Costume
0x2528, Kappa Costume
0x2529, Imperial Shirt
0x252A, Racing Shirt
0x252B, Orange Jacket
0x252C, Tin Shirt
0x252D, Scale-armor Suit
0x252E, Armor Suit
0x252F, Gold-armor Suit
0x2530, Striking Outfit
0x2531, Red Warm-up Suit
0x2532, Baseball Shirt
0x2533, Red Gym Tee
0x2534, Blue Gym Tee
0x2535, Space Suit
0x2536, Caveman Tank
0x2537, Kung-fu Tee
0x2538, Pleather Vest
0x2539, Cycling Shirt
0x253A, Cycling Tee
0x253B, Chef's Outfit
0x253C, Genie Shirt
0x253D, Folk Tunic
0x253E, Red-zap Suit
0x253F, Blue-zap Suit
0x2540, Green-zap Suit
0x2541, Samurai Shirt
0x2542, Patched Shirt
0x2543, Hero's Clothes
0x2544, Varia Suit
0x2545, Team NTDO Tee
0x2546, Gray Parka
0x2547, Fishing Vest
0x2548, Captain's Jacket
0x2549, Ninja Shirt
0x254A, Detective Outfit
0x254B, Santa Coat
0x254C, Chick Tee
0x254D, Scale-print Tee
0x254E, Jinbei Top
0x254F, Kanji Tee
0x2550, Raglan Shirt
0x2551, Happi Tee
0x2552, Red Letter Jacket
0x2553, Blue Letter Jacket
0x2554, Black Letter Jacket
0x2555, Tiger Jacket
0x2556, Dragon Jacket
0x2557, Red Flannel Shirt
0x2558, Blue Flannel Shirt
0x2559, Black Flannel Shirt
0x255A, Pink-bud Tank
0x255B, Garden Tank
0x255C, Lacy White Tank
0x255D, Pink Tank
0x255E, Hanten Shirt
0x255F, Work Shirt
0x2560, Tan Puffy Vest
0x2561, After-school Jacket
0x2562, Kids' Smock
0x2563, School Jacket
0x2564, Mint Shirt
0x2565, Denim Jacket
0x2566, Prism Tee
0x2567, Denim Vest
0x2568, Green Gym Tee
0x2569, Green Emblem Blazer
0x256A, Acid-washed Jacket
0x256B, Red Ringmaster Coat
0x256C, White Tuxedo Jacket
0x256D, Black-denim Jacket
0x256E, Basketball Tank
0x256F, Iberian Jacket
0x2570, Pink Parka
0x2571, Jockey Shirt
0x2572, Blue Track Jacket
0x2573, Sweater-vest
0x2574, Waistcoat
0x2575, Black Track Jacket
0x2576, Beige Emblem Blazer
0x2577, Clerk's Shirt
0x2578, Green Warm-up Jacket
0x2579, Blue Ringmaster Coat
0x257A, Relay Tank
0x257B, Snowy Sweater
0x257C, Red Jacket
0x257D, Blue Jacket
0x257E, Floral Knit Tee
0x257F, Dreamy Tee
0x2580, Pop Bloom Tee
0x2581, Silk Bloom Tee
0x2582, Blossom Tee
0x2583, Yellow Aloha Tee
0x2584, Loud Bloom Tee
0x2585, Rose-sky Tee
0x2586, Blue Diamond Shirt
0x2587, Lotus Tee
0x2588, Rose Tee
0x2589, Pep-squad Tee
0x258A, Jester Shirt
0x258B, Swell Shirt
0x258C, Go-go Shirt
0x258D, Festivale Tank
0x258E, Pink Pj Shirt
0x258F, Blue Pj Shirt
0x2590, Canary Shirt
0x2591, Flight-crew Shirt
0x2592, Café Uniform
0x2593, Peacoat
0x2594, Shearling Coat
0x2595, Mod Shirt
0x2596, Tacky Sweater
0x2597, Sunflower Tee
0x2598, Green-stripe Tank
0x2599, Gray Tank
0x259A, Preppy Shirt
0x259B, Flowery Tee
0x259C, HHA Tee
0x259D, HHA Jacket
0x259E, Dr. Shrunk's Jacket
0x259F, 24-hour-shop Uniform
0x25A0, Swell Tee
0x25A1, Blue Diamond Tee
0x25A2, Raglan Tee
0x25A3, MVP Shirt
0x25A4, Jade Plaid Shirt
0x25A5, Red-check Shirt
0x25A6, Rugby Shirt
0x25A7, Painter's Shirt
0x25A8, Pulse Shirt
0x25A9, Toad Shirt
0x25AA, Sailor's Shirt
0x25AB, Frog Shirt
0x25AC, Blue-grid Shirt
0x25AD, Kung-fu Shirt
0x25AE, Tan Dogtooth Shirt
0x25AF, Bad Plaid Shirt
0x25B0, Fern Shirt
0x25B1, Arctic-camo Shirt
0x25B2, Fall Leaf Shirt
0x25B3, Elephant Shirt
0x25B4, Red-grid Shirt
0x25B5, Chain-gang Shirt
0x25B6, Dogtooth Shirt
0x25B7, Moldy Shirt
0x25B8, Waffle Shirt
0x25B9, Vegetarian Shirt
0x25BA, Blue-check Shirt
0x25BB, Picnic Shirt
0x25BC, Natty Shirt
0x25BD, Pink Tartan Shirt
0x25BE, Checkerboard Shirt
0x25BF, Dark Polka Shirt
0x25C0, Lemon Gingham Shirt
0x25C1, Brown-bar Shirt
0x25C2, Dazed Shirt
0x25C3, Nebula Shirt
0x25C4, Bubble-gum Shirt
0x25C5, Blue-bar Shirt
0x25C6, Lite Polka Shirt
0x25C7, Yellow-bar Shirt
0x25C8, Yellow Tartan Shirt
0x25C9, Amethyst Shirt
0x25CA, Soccer Shirt
0x25CB, Grape-stripe Shirt
0x25CC, Red-bar Shirt
0x25CD, Candy Gingham Shirt
0x25CE, Skull Shirt
0x25CF, Flame Shirt
0x25D0, Vertigo Shirt
0x25D1, Green-bar Shirt
0x25D2, Gelato Shirt
0x25D3, Dapper Shirt
0x25D4, Desert-camo Shirt
0x25D5, Jungle-camo Shirt
0x25D6, Beatnik Shirt
0x25D7, Gold-bar Shirt
0x25D8, Fall Plaid Shirt
0x25D9, Blue Tartan Shirt
0x25DA, Mint Gingham Shirt
0x25DB, Bear Shirt
0x25DC, Melon Gingham Shirt
0x25DD, Blue Plaid Shirt
0x25DE, Melon Shirt
0x25DF, Watermelon Shirt
0x25E0, Zipper Tank
0x25E1, Misty Tank
0x25E2, Purple Tie-dye Tank
0x25E3, Jester Tank
0x25E4, Grape Tank
0x25E5, Sno-cone Tank
0x25E6, Aqua Polka Tank
0x25E7, Strawberry Tank
0x25E8, Peachy Tank
0x25E9, Reggae Tank
0x25EA, Blue Argyle Tank
0x25EB, Twinkle Tank
0x25EC, Green Tie-dye Tank
0x25ED, Cool Tank
0x25EE, Optical Tank
0x25EF, Jagged Tank
0x25F0, Rally Tank
0x25F1, Bubble Tank
0x25F2, Deep-blue Tank
0x25F3, Beaded Tank
0x25F4, Coral Tank
0x25F5, Pink Argyle Tank
0x25F6, Funky-dot Tank
0x25F7, Groovy Tank
0x25F8, Fresh Tank
0x25F9, Tropical Tank
0x25FA, Sunset Tank
0x25FB, Citrus Tank
0x25FC, Blue Tie-dye Tank
0x25FD, Giraffe Tank
0x25FE, Orange Tie-dye Tank
0x25FF, Zebra Tank
0x2600, Tiger Tank
0x2601, Kiwi Tank
0x2602, Red Tie-dye Tank
0x2603, Pep-squad Tank
0x2604, Dawn Tank
0x2605, Beatnik Tank
0x2606, Big-dot Tank
0x2607, Rainbow Tank
0x2608, Leopard Tank
0x2609, Cow Tank
0x260A, Genie Vest
0x260B, Cyan Argyle Tank
// Dresses/Wet Suits
0x260C, Festive Dress
0x260D, Muumuu
0x260E, Blue Dotted Dress
0x260F, Tan Dogtooth Dress
0x2610, Prim Outfit
0x2611, Overall Dress
0x2612, Pink Lace-up Dress
0x2613, Academy Uniform
0x2614, Prep-school Uniform
0x2615, Blue Party Dress
0x2616, Pink Party Dress
0x2617, Yellow Dotted Dress
0x2618, Pinafore
0x2619, Plaid Cami Dress
0x261A, Green Dress
0x261B, Butterfly Dress
0x261C, Gaudy Dress
0x261D, Sea Captain's Coat
0x261E, Pink-zap Suit
0x261F, Fleece Dress
0x2620, Vogue Dress
0x2621, Citrus Gingham Dress
0x2622, Floral Knit Dress
0x2623, Dreamy Tank Dress
0x2624, Silk Bloom Dress
0x2625, Pop Bloom Dress
0x2626, Blossom Dress
0x2627, Loud Bloom Dress
0x2628, Rose Tank Dress
0x2629, Rose-sky Tank Dress
0x262A, Lotus Tank Dress
0x262B, Blue Retro Dress
0x262C, Orange Retro Dress
0x262D, Cool Dress
0x262E, Moldy Dress
0x262F, Blossoming Dress
0x2630, Ribbon Dress
0x2631, Blue Lace-up Dress
0x2632, Orange Lace-up Dress
0x2633, Green Lace-up Dress
0x2634, Lime Dress
0x2635, Turnip Dress
0x2636, Yodel Dress
0x2637, Red Riding Dress
0x2638, Witch's Robe
0x2639, Graduation Gown
0x263A, Sky Dress
0x263B, Alpinist Dress
0x263C, Kimono
0x263D, Milkmaid Dress
0x263E, Toga
0x263F, Cake Dress
0x2640, Waitress Dress
0x2641, Princess Dress
0x2642, Fairy-tale Dress
0x2643, Pink Polka Dress
0x2644, Palatial Tank Dress
0x2645, Poncho
0x2646, Fluffy Dress
0x2647, Cat Dress
0x2648, Plum Coat
0x2649, Frock Coat
0x264A, Casual Outfit
0x264B, Maid Dress
0x264C, Trench Coat
0x264D, Pharaoh's Outfit
0x264E, Bathrobe
0x264F, Polka-dot Dress
0x2650, Patched Dress
0x2651, Black-velvet Dress
0x2652, Dazed Dress
0x2653, Dogtooth Dress
0x2654, Nurse's Uniform
0x2655, Embroidered Dress
0x2656, Festivale Tank Dress
0x2657, Tartan-plaid Outfit
0x2658, Sweater Dress
0x2659, Shirtdress
0x265A, Red Dress
0x265B, Yellow Raincoat
0x265C, Dollhouse Dress
0x265D, Festive-tree Dress
0x265E, Ballet Outfit
0x265F, Classic Dress
0x2660, U-R-here Dress
0x2661, Natty Dress
0x2662, Dapper Dress
0x2663, Gumdrop Dress
0x2664, Chima Jeogori Dress
0x2665, Spring Kimono
0x2666, Caveman Tank Dress
0x2667, Star Tank Dress
0x2668, Twinkle Tank Dress
0x2669, Pastel-stripe Dress
0x266A, Cat Tank Dress
0x266B, Cake Tank Dress
0x266C, Fluffy Tank Dress
0x266D, Lovely Dress
0x266E, Rental Wet Suit
0x266F, Black Wet Suit
0x2670, Pink Wet Suit
0x2671, Striped Wet Suit
0x2672, Green Wet Suit
0x2673, Orange Wet Suit
0x2674, Red Wet Suit
0x2675, White Wet Suit
0x2676, Blue Wet Suit
// Pants/Skirts
0x2679, Jungle-camo Shorts
0x267A, Jungle-camo Pants
0x267B, Cargo Pants
0x267C, Dogtooth Pants
0x267D, Tan Dogtooth Pants
0x267E, Patched Pants
0x267F, Santa Pants
0x2680, Hero's Pants
0x2681, Leopard Pants
0x2682, Leopard Skirt
0x2683, Denim Skirt
0x2684, Lite Polka Skirt
0x2685, Cow Pants
0x2686, Giraffe Pants
0x2687, Tiger Pants
0x2688, Zebra Pants
0x2689, Armor Pants
0x268A, Gold-armor Pants
0x268B, Iberian Pants
0x268C, Baseball Pants
0x268D, Bone Pants
0x268E, Arctic-camo Pants
0x268F, Desert-camo Pants
0x2690, Caveman Shorts
0x2691, Blue Boxing Shorts
0x2692, Red Boxing Shorts
0x2693, Pep-squad Skirt
0x2694, New Spring Skirt
0x2695, Hot Spring Skirt
0x2696, Imperial Pants
0x2697, Bear-costume Pants
0x2698, Frog-costume Pants
0x2699, Kappa-costume Pants
0x269A, Gray Sweatpants
0x269B, Western Pants
0x269C, Funky-dot Skirt
0x269D, Flame Pants
0x269E, Green Plaid Shorts
0x269F, Dragon Leggings
0x26A0, Explorer Pants
0x26A1, Firefighter Pants
0x26A2, Checkerboard Skirt
0x26A3, Picnic Skirt
0x26A4, Brown Plaid Shorts
0x26A5, Rainbow Plaid Shorts
0x26A6, Mint Gingham Skirt
0x26A7, Blue Polka Shorts
0x26A8, Corseted Skirt
0x26A9, Blue-grid Skirt
0x26AA, Patched-knee Pants
0x26AB, Red-grid Skirt
0x26AC, Blue Gym Shorts
0x26AD, Green Gym Shorts
0x26AE, Red Gym Shorts
0x26AF, Blue-zap Pants
0x26B0, Green-zap Pants
0x26B1, Red-zap Pants
0x26B2, Blue Warm-up Pants
0x26B3, Green Warm-up Pants
0x26B4, Red Warm-up Pants
0x26B5, Jester Pants
0x26B6, Kung-fu Pants
0x26B7, Pleather Pants
0x26B8, Military Pants
0x26B9, Mummy Pants
0x26BA, Varia Suit Pants
0x26BB, Ninja Pants
0x26BC, Genie Pants
0x26BD, Dark Polka Skirt
0x26BE, Racing Pants
0x26BF, White-lace Skirt
0x26C0, Sailor Skirt
0x26C1, Samurai Pants
0x26C2, Jinbei Shorts
0x26C3, Space Pants
0x26C4, Cuffed Pants
0x26C5, Kilt
0x26C6, Pink Sweatpants
0x26C7, Chino Pants
0x26C8, Gray Tartan Skirt
0x26C9, Two-tone Pants
0x26CA, Natty Skirt
0x26CB, Dapper Skirt
0x26CC, Soccer Shorts
0x26CD, Orange Pants
0x26CE, Wrestler Pants
0x26CF, Black Track Pants
0x26D0, Running Pants
0x26D1, Gray Formal Pants
0x26D2, Navy Formal Pants
0x26D3, Black Formal Pants
0x26D4, White Formal Pants
0x26D5, Red-stripe Pants
0x26D6, Red Plaid Skirt
0x26D7, Pastel-check Skirt
0x26D8, Grass Skirt
0x26D9, Red Tartan Pants
0x26DA, Red Polka Skirt
0x26DB, Dry-denim Pants
0x26DC, Black-denim Skirt
0x26DD, Acid-washed Pants
0x26DE, Gray-stripe Pants
0x26DF, Black-denim Pants
0x26E0, Worn-out Jeans
0x26E1, Emerald Polka Skirt
0x26E2, Brown Argyle Skirt
0x26E3, Pink Argyle Skirt
0x26E4, Green Tartan Pants
0x26E5, Dry-denim Skirt
0x26E6, Aloha Shorts
0x26E7, Blue-stripe Pants
0x26E8, Festivale Pants
0x26E9, Pink Pj Bottoms
0x26EA, Blue Pj Bottoms
0x26EB, Basketball Shorts
0x26EC, Relay Shorts
0x26ED, Brown Formal Pants
0x26EE, Royal Shorts
0x26EF, Scale-armor Pants
0x26F0, Black Formal Skirt
0x26F1, Gray Formal Skirt
0x26F2, Navy Formal Skirt
// Socks/Shoes
0x26F3, Crocheted Tights
0x26F4, Brown-stripe Socks
0x26F5, Black Stockings
0x26F6, Heart-print Tights
0x26F7, Rainbow Tights
0x26F8, Black Ankle Socks
0x26F9, Star Tights
0x26FA, Purple-stripe Tights
0x26FB, Dress Socks
0x26FC, Gray Tights
0x26FD, Navy Socks
0x26FE, Hiking Gaiters
0x26FF, White-lace Socks
0x2700, Tube Socks
0x2701, Argyle Socks
0x2702, Bobby Socks
0x2703, Red Tights
0x2704, Purple Star Socks
0x2705, Gray Leggings
0x2706, White Socks
0x2707, Black Tights
0x2708, Beige Tights
0x2709, Colorful Socks
0x270A, Checkered Socks
0x270B, Brown Socks
0x270C, Argyle Tights
0x270D, Green-stripe Socks
0x270E, Leg Warmers
0x270F, White Ankle Socks
0x2710, Soccer Socks
0x2711, Black Leggings
0x2712, Polka-dot Socks
0x2713, White Stockings
0x2714, Gray Socks
0x2715, Blue-stripe Tights
0x2716, Green Tights
0x2717, Blue Sneakers
0x2718, White Patent Shoes
0x2719, Purple Pumps
0x271A, Shearling Boots
0x271B, Basketball Shoes
0x271C, Santa Boots
0x271D, Hero's Boots
0x271E, Lace-up Boots
0x271F, White Leather Shoes
0x2720, Hiking Boots
0x2721, Kimono Sandals
0x2722, Snow Boots
0x2723, Flip-flops
0x2724, Green Polka Pumps
0x2725, Leopard Pumps
0x2726, Tropical Sandals
0x2727, Polka-dot Rain Boots
0x2728, Yellow Rain Boots
0x2729, Cleats
0x272A, Wooden Clogs
0x272B, Brown Loafers
0x272C, Slippers
0x272D, Monochrome Shoes
0x272E, Green Sandals
0x272F, Tasseled Loafers
0x2730, Purple High-tops
0x2731, Flower Loafers
0x2732, Patched Shoes
0x2733, Clogs
0x2734, Climbing Shoes
0x2735, Gladiator Sandals
0x2736, Ninja Sandals
0x2737, Steel-toed Boots
0x2738, Zap Boots
0x2739, Black Rain Boots
0x273A, Stripe Shoes
0x273B, Ballet Slippers
0x273C, Cowboy Boots
0x273D, Jester's Shoes
0x273E, School Shoes
0x273F, Armor Shoes
0x2740, Gold-armor Shoes
0x2741, Blue Wrestling Shoes
0x2742, Red Wrestling Shoes
0x2743, Varia Suit Shoes
0x2744, Green Buckled Shoes
0x2745, Black Loafers
0x2746, Pink Slip-ons
0x2747, Blue Pumps
0x2748, Colorful Sneakers
0x2749, Red Boat Shoes
0x274A, Red Shoes
0x274B, Orange Sandals
0x274C, Brown Slip-ons
0x274D, Yellow Buckled Shoes
0x274E, Purple Dot Shoes
0x274F, Black Pumps
0x2750, Green-stripe Shoes
0x2751, Pink Sneakers
0x2752, Brown Pumps
0x2753, Yellow Sneakers
0x2754, Orange Shoes
// Handhelds
0x2755, Gelato Umbrella
0x2756, Bat Umbrella
0x2757, Lacy Umbrella
0x2758, Leaf Umbrella
0x2759, Paper Parasol
0x275A, Ribbon Umbrella
0x275B, Red Umbrella
0x275C, Blue Umbrella
0x275D, Yellow Umbrella
0x275E, Green Umbrella
0x275F, Candy Umbrella
0x2760, Melon Umbrella
0x2761, Mint Umbrella
0x2762, Picnic Umbrella
0x2763, Lemon Umbrella
